2026/04/25 18:50:04 [XMRUSDT] OBI: -0.08243677025644636 | Updated: 1777114203363 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [ADAUSDT] OBI: 0.13471905147267976 | Updated: 1777114203326 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [SOLUSDT] OBI: 0.11742966511388823 | Updated: 1777114203275 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [LTCUSDT] OBI: 0.021366625533393257 | Updated: 1777114202995 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [XLMUSDT] OBI: 0.21853004154099498 | Updated: 1777114203172 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [ICPUSDT] OBI: -0.045587698722960646 | Updated: 1777114203274 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [VETUSDT] OBI: -0.1140541265692512 | Updated: 1777114202891 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [QNTUSDT] OBI: 0.29333333333333333 | Updated: 1777114202662 | ProcessTs: 1777114203375
2026/04/25 18:50:04 [FILUSDT] OBI: 0.09368347471483103 | Updated: 1777114203314 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [ETHUSDT] OBI: 0.1025040342221323 | Updated: 1777114203364 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [BNBUSDT] OBI: 0.36394394679871916 | Updated: 1777114203216 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [DOTUSDT] OBI: 0.12420363297442451 | Updated: 1777114203336 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [DOGEUSDT] OBI: 0.12274403041549456 | Updated: 1777114203275 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [AVAXUSDT] OBI: -0.12019516595256155 | Updated: 1777114203365 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [AAVEUSDT] OBI: -0.04785419285329508 | Updated: 1777114203220 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [BCHUSDT] OBI: 0.13937562127920242 | Updated: 1777114203362 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [ATOMUSDT] OBI: 0.16003637667102358 | Updated: 1777114203291 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [BTCUSDT] OBI: -0.2641188431055231 | Updated: 1777114203324 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [LINKUSDT] OBI: -0.13141294521278696 | Updated: 1777114203275 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [GRTUSDT] OBI: 0.2637390506770668 | Updated: 1777114203291 | ProcessTs: 1777114204113
2026/04/25 18:50:04 [TRXUSDT] OBI: 0.1254183647913299 | Updated: 1777114203361 | ProcessTs: 1777114204113
2026/04/25 18:50:04 --- Current 1777114204854 ---
2026/04/25 18:50:04 [ADAUSDT] OBI: 0.13121857116017158 | Updated: 1777114204084 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [XRPUSDT] OBI: 0.22241095291001817 | Updated: 1777114204136 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [SOLUSDT] OBI: 0.11848333291167747 | Updated: 1777114204083 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [LTCUSDT] OBI: 0.021449360694031815 | Updated: 1777114204112 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [UNIUSDT] OBI: -0.02084397072589567 | Updated: 1777114204086 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [LINKUSDT] OBI: -0.12815951617058985 | Updated: 1777114204135 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [FILUSDT] OBI: 0.09364725504856598 | Updated: 1777114204072 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [NEARUSDT] OBI: 0.09471187092189508 | Updated: 1777114204071 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [BNBUSDT] OBI: 0.36395100136107333 | Updated: 1777114203905 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [XLMUSDT] OBI: 0.22096012618684258 | Updated: 1777114204113 | ProcessTs: 1777114204604
2026/04/25 18:50:04 [ATOMUSDT] OBI: 0.16368082229089598 | Updated: 1777114204085 | ProcessTs: 1777114204604
